,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,Longitude,Latitude,Full_Address,fips_code,county_name
2104,NC,Novant Health Matthews Medical Center,Matthews,157,10128,50493,984673,-80.71463899999999,35.1197848,"1500 Matthews Township Pkwy, Matthews, NC 28105, USA",37119,Mecklenburg County
2105,NC,Novant Health Medical Park Hospital,Winston-Salem,22,853,2781,237797,-80.2961952,36.0788928,"1950 S Hawthorne Rd, Winston-Salem, NC 27103, USA",37067,Forsyth County
2106,NC,Novant Health Mint Hill Medical Center,Mint Hill,36,2987,12562,361346,-80.6477644,35.223096,"8201 Healthcare Lp, Charlotte, NC 28215, USA",37119,Mecklenburg County
2107,NC,Novant Health New Hanover Orthopedic Hospital,Wilmington,94,3813,15775,70996,-77.862156,34.2123719,"5301 Wrightsville Ave, Wilmington, NC 28403, USA",37129,New Hanover County
2108,NC,Novant Health New Hanover Regional Medical Center,Wilmington,800,33892,207819,4416491,-77.92136909999999,34.2057412,"2131 S 17th St, Wilmington, NC 28401, USA",37129,New Hanover County
2109,NC,Novant Health Presbyterian Medical Center,Charlotte,662,27118,171530,4241465,-80.8244434,35.2117536,"200 Hawthorne Ln, Charlotte, NC 28204, USA",37119,Mecklenburg County
2110,NC,Novant Health Rowan Medical Center,Salisbury,219,8377,51108,1066833,-80.4706748,35.68169170000001,"612 Mahaley Ave, Salisbury, NC 28144, USA",37159,Rowan County
2111,NC,Novant Health Thomasville Medical Center,Thomasville,106,3523,15105,389775,-80.11153999999999,35.8801923,"207 Old Lexington Rd, Thomasville, NC 27360, USA",37057,Davidson County
2112,NC,Onslow Memorial Hospital,Jacksonville,162,6496,30961,470895,-77.38520319999999,34.7626819,"317 Western Blvd, Jacksonville, NC 28546, USA",37133,Onslow County
2113,NC,Person Memorial Hospital,Roxboro,98,550,2745,177456,-78.9849429,36.4086331,"615 Ridge Rd, Roxboro, NC 27573, USA",37145,Person County
2114,NC,Randolph Health,Asheboro,145,6169,19899,718282,-79.8141483,35.7116172,"364 White Oak St, Asheboro, NC 27203, USA",37151,Randolph County
2115,NC,Rutherford Regional Health System,Rutherfordton,133,2118,10331,389600,-81.9567716,35.3692877,"Rutherfordton, NC, USA",37161,Rutherford County
2116,NC,Sampson Regional Medical Center,Clinton,67,2476,9949,196114,-78.3246417,35.0071206,"607 Beaman St, Clinton, NC 28328, USA",37163,Sampson County
2117,NC,Scotland Memorial Hospital,Laurinburg,104,6537,28144,714413,-79.46940599999999,34.7532496,"Scotland Mem Hospital, 500 Lauchwood Dr, Laurinburg, NC 28352, USA",37165,Scotland County
2118,NC,Sentara Albemarle Medical Center,Elizabeth City,98,4562,20344,472535,-76.2183609,36.3234527,"1144 N Road St, Elizabeth City, NC 27909, USA",37139,Pasquotank County
2119,NC,The Moses H. Cone Memorial Hospital,Greensboro,878,40018,212096,4046966,-79.7861952,36.0910462,"1121 North Church St Entrance A, Greensboro, NC 27401, USA",37081,Guilford County
2120,NC,UNC Health Blue Ridge,Morganton,156,6457,31871,1115500,-81.65440679999999,35.7266135,"2201 S Sterling St, Morganton, NC 28655, USA",37023,Burke County
2121,NC,UNC Health Johnston Health Clayton,Clayton,0,0,0,0,-78.50340709999999,35.6311617,"2138 NC-42 W, Clayton, NC 27520, USA",37101,Johnston County
2122,NC,UNC Health Pardee,Hendersonville,160,7585,31801,1069153,-82.4609528,35.3187279,"Hendersonville, NC, USA",37089,Henderson County
2123,NC,UNC Health Southeastern,Lumberton,294,11438,61307,919623,-79.0107451,34.637004,"300 W 27th St, Lumberton, NC 28358, USA",37155,Robeson County
2124,NC,UNC Hospitals Hillsborough Campus,Hillsborough,0,0,0,0,-79.0909186,36.0368391,"430 Waterstone Dr, Hillsborough, NC 27278, USA",37135,Orange County
2125,NC,UNC Medical Center,Chapel Hill,932,32016,260284,6433538,-79.0469134,35.9049122,"Chapel Hill, NC, USA",37135,Orange County
2126,NC,UNC Rex Healthcare,Raleigh,609,27234,147347,3829053,-78.7028387,35.8180806,"4420 Lake Boone Trail, Raleigh, NC 27607, USA",37183,Wake County
2127,NC,UNC Rockingham Health Care,Eden,229,2236,10496,153979,-79.7401204,36.4946157,"117 E Kings Hwy, Eden, NC 27288, USA",37157,Rockingham County
2128,NC,W.G. (Bill) Hefner Salisbury Department of Veterans Affairs Medical Center,Salisbury,0,0,0,0,-80.49075599999999,35.6839316,"1601 Brenner Ave, Salisbury, NC 28144, USA",37159,Rowan County
2129,NC,Wake Forest Baptist Health Davie Medical Center,Bermuda Run,50,1848,5631,436032,-80.4478427,36.0094104,"329 NC-801, Bermuda Run, NC 27006, USA",37059,Davie County
2130,NC,WakeMed Cary Hospital,Cary,189,13846,61651,1288041,-78.7816265,35.7407034,"1900 Kildaire Farm Rd, Cary, NC 27518, USA",37183,Wake County
2131,NC,WakeMed North Hospital,Raleigh,0,0,0,0,-78.5986564,35.9086125,"10000 Falls of Neuse Rd, Raleigh, NC 27614, USA",37183,Wake County
2132,NC,WakeMed Raleigh Campus,Raleigh,720,36142,205037,4664169,-78.5885902,35.7842744,"3000 New Bern Ave, Raleigh, NC 27610, USA",37183,Wake County
2133,NC,Watauga Medical Center,Boone,95,3784,18796,556281,-81.6517497,36.1980822,"336 Deerfield Rd, Boone, NC 28607, USA",37189,Watauga County
2134,NC,Wayne UNC Health Care,Goldsboro,245,9201,49403,703348,-77.952362,35.39853069999999,"2700 Wayne Memorial Dr, Goldsboro, NC 27534, USA",37191,Wayne County
2135,NC,Wilmington Treatment Center,Wilmington,92,910,23012,69717,-77.8868117,34.2103894,"Wilmington, NC, USA",37129,New Hanover County
2136,NC,Wilson Medical Center,Wilson,131,5497,30257,695328,-77.91112369999999,35.7258286,"Wilson, NC, USA",37195,Wilson County
2137,NC,Womack Army Medical Center,Fort Bragg,0,0,0,0,-79.0021501,35.1457838,"2817 Rock Merritt Avenue, Fort Liberty, NC 28310, USA",37051,Cumberland County
2138,ND,Altru Hospital,Grand Forks,281,9394,47197,1580927,-97.0691595,47.9106607,"1200 S Columbia Rd, Grand Forks, ND 58201, USA",38035,Grand Forks County
2139,ND,CHI Saint Alexius Health Bismarck,Bismarck,202,6785,32404,630751,-100.7777057,46.8076991,"900 E Broadway Ave, Bismarck, ND 58501, USA",38015,Burleigh County
2140,ND,Essentia Health - Fargo,Fargo,142,7327,41120,1176721,-96.7898034,46.8771863,"Fargo, ND, USA",38017,Cass County
2141,ND,Fargo VA Health Care System,Fargo,0,0,0,0,-96.7747525,46.9060247,"2101 Elm St NE, Fargo, ND 58102, USA",38017,Cass County
2142,ND,Quentin N. Burdick Memorial Health Care Facility,Belcourt,27,481,1999,0,-99.7484647,48.8435108,"1300 Hospital Lp, Belcourt, ND 58316, USA",38079,Rolette County
2143,ND,Sanford Medical Center - Bismarck,Bismarck,242,12299,61630,1619770,-100.7822603,46.8080589,"300 N 7th St, Bismarck, ND 58501, USA",38015,Burleigh County
2144,ND,Sanford Medical Center Fargo,Fargo,544,26070,145001,3702672,-96.875227,46.845427,"5225 23rd Ave S, Fargo, ND 58104, USA",38017,Cass County
2145,ND,Sanford South University Medical Center,Fargo,145,2887,14376,125251,-96.79761909999999,46.85302979999999,"1720 S University Dr, Fargo, ND 58103, USA",38017,Cass County
2146,ND,Trinity Hospital,Minot,428,7165,37647,1341979,-101.32898,48.1936024,"2305 37th Ave SW, Minot, ND 58701, USA",38101,Ward County
2147,NE,Bellevue Medical Center,Bellevue,44,3964,14428,392151,-95.9478288,41.1372254,"2510 Bellevue Medical Center Dr, Bellevue, NE 68123, USA",31153,Sarpy County
2148,NE,Bryan East Campus,Lincoln,612,25520,131275,2448745,-96.6525568,40.796104,"1600 S 48th St, Lincoln, NE 68506, USA",31109,Lancaster County
2149,NE,Bryan Health Kearney Regional Medical Center,Kearney,93,2307,13057,480282,-99.1127073,40.6819259,"804 22nd Ave, Kearney, NE 68845, USA",31019,Buffalo County
2150,NE,Bryan West Campus,Lincoln,230,7683,43032,321868,-96.6980166,40.7894046,"2300 S 16th St, Lincoln, NE 68502, USA",31109,Lancaster County
2151,NE,CHI Health Creighton University Medical Center - Bergan Mercy,Omaha,389,16282,93644,1927458,-96.0307682,41.23953059999999,"7500 Mercy Rd, Omaha, NE 68124, USA",31055,Douglas County
2152,NE,CHI Health Good Samaritan,Kearney,195,5151,25800,550120,-99.0818125,40.7076183,"10 E 31st St, Kearney, NE 68847, USA",31019,Buffalo County
2153,NE,CHI Health Immanuel,Omaha,232,5538,32328,713672,-96.02040079999999,41.3219266,"6901 N 72nd St, Omaha, NE 68122, USA",31055,Douglas County
2154,NE,CHI Health Lakeside,Omaha,114,5348,26272,671950,-96.180786,41.2378412,"16901 Lakeside Hills Ct, Omaha, NE 68130, USA",31055,Douglas County
2155,NE,CHI Health Midlands,Papillion,28,906,3368,160147,-96.04034220000001,41.1358045,"11111 S 84th St, Papillion, NE 68046, USA",31153,Sarpy County
2156,NE,CHI Health Nebraska Heart,Lincoln,54,1575,5174,196810,-96.5936256,40.7364867,"7500 S 91st St, Lincoln, NE 68526, USA",31109,Lancaster County
2157,NE,CHI Health Saint Elizabeth,Lincoln,137,6500,31917,525903,-96.628175,40.808089,"CHI Health St Elizabeth, W, Lincoln, NE 68510, USA",31109,Lancaster County
2158,NE,CHI Health St. Francis,Grand Island,136,4219,18995,425869,-98.3715936,40.92590089999999,"2620 W Faidley Ave, Grand Island, NE 68803, USA",31079,Hall County
2159,NE,Columbus Community Hospital,Columbus,50,1669,7476,222443,-97.385024,41.4551118,"4600 38th St, Columbus, NE 68601, USA",31141,Platte County
2161,NE,Grand Island Regional Medical Center,Grand Island,60,1906,7158,103517,-98.380512,40.8861669,"3533 Prairieview St, Grand Island, NE 68801, USA",31079,Hall County
2162,NE,Great Plains Health,North Platte,115,4219,18264,680193,-100.771097,41.12143810000001,"601 W Leota St, North Platte, NE 69101, USA",31111,Lincoln County
2163,NE,Lincoln Surgical Hospital,Lincoln,20,215,686,171229,-96.6240241,40.7949808,"1710 S 70th St, Lincoln, NE 68506, USA",31109,Lancaster County
2164,NE,Mary Lanning Memorial Hospital,Hastings,132,5890,15839,475812,-98.38987259999999,40.5862583,"Hastings, NE, USA",31001,Adams County
2165,NE,Methodist Fremont Health,Fremont,176,2403,7925,333331,-96.4915374,41.4525502,"450 E 23rd St, Fremont, NE 68025, USA",31053,Dodge County
2166,NE,Methodist Hospital,Omaha,374,17297,97490,1576649,-96.0421417,41.2583928,"8303 Dodge St, Omaha, NE 68114, USA",31055,Douglas County
2167,NE,Methodist Women's Hospital,Omaha,0,0,0,0,-96.2123457,41.2646316,"707 N 190th Plaza, Elkhorn, NE 68022, USA",31055,Douglas County
2168,NE,Midwest Surgical Hospital,Omaha,19,838,1545,206453,-96.0372903,41.2575515,"7915 Farnam Dr, Omaha, NE 68114, USA",31055,Douglas County
2169,NE,Nebraska Medical Center,Omaha,616,24138,175951,4059873,-95.97929200000002,41.25746059999999,"Medical Center, Omaha, NE, USA",31055,Douglas County
2170,NE,Nebraska Spine Hospital,Omaha,34,950,2385,207911,-96.0200737,41.3215978,"6901 N 72nd St #20300, Omaha, NE 68122, USA",31055,Douglas County
2171,NE,Omaha VA Medical Center,Omaha,0,0,0,0,-95.9743659,41.2429829,"4101 Woolworth Ave Suite 4199, Omaha, NE 68105, USA",31055,Douglas County
2172,NE,OrthoNebraska,Omaha,24,463,743,233297,-96.1369512,41.2330685,"2725 S 144th St # 212, Omaha, NE 68144, USA",31055,Douglas County
2173,NE,Regional West Medical Center,Scottsbluff,158,5285,24639,692932,-103.6671662,41.8666341,"Scottsbluff, NE 69361, USA",31157,Scotts Bluff County
2174,NH,Catholic Medical Center,Manchester,262,11544,66768,1638538,-71.4547891,42.9956397,"Manchester, NH, USA",33011,Hillsborough County
2175,NH,Cheshire Medical Center,Keene,110,4008,17241,773283,-72.289911,42.9492287,"580 Court St, Keene, NH 03431, USA",33005,Cheshire County
2176,NH,Concord Hospital,Concord,221,10189,60580,1882758,-71.56301289999999,43.1984278,"250 Pleasant St, Concord, NH 03301, USA",33013,Merrimack County
2177,NH,Concord Hospital-Laconia,Laconia,86,2690,12110,401749,-71.4631623,43.5285535,"80 Highland St, Laconia, NH 03246, USA",33001,Belknap County
2178,NH,Dartmouth Hitchcock Medical Center,Lebanon,422,17377,117605,3571109,-72.2517569,43.6422934,"Lebanon, NH, USA",33009,Grafton County
2179,NH,Elliot Hospital,Manchester,260,11156,69274,1538827,-71.4373758,42.98394690000001,"1 Elliot Way, Manchester, NH 03103, USA",33011,Hillsborough County
2180,NH,Exeter Hospital,Exeter,99,4305,24308,869054,-70.9477546,42.9814292,"Exeter, NH 03833, USA",33015,Rockingham County
2181,NH,Frisbie Memorial Hospital,Rochester,68,2415,11844,384466,-70.9604646,43.2979718,"11 Whitehall Rd, Rochester, NH 03867, USA",33017,Strafford County
2182,NH,Manchester VA Medical Center,Manchester,0,0,0,0,-71.4410043,43.0127226,"718 Smyth Rd, Manchester, NH 03104, USA",33011,Hillsborough County
2183,NH,Parkland Medical Center,Derry,86,3660,16727,859536,-71.3164692,42.8772023,"1 Parkland Dr, Derry, NH 03038, USA",33015,Rockingham County
2184,NH,Portsmouth Regional Hospital,Portsmouth,184,8600,46797,1815838,-70.7903173,43.0648158,"333 Borthwick Ave, Portsmouth, NH 03801, USA",33015,Rockingham County
2185,NH,Saint Joseph Hospital,Nashua,208,4289,20670,710451,-71.4808226,42.7492887,"172 Kinsley St, Nashua, NH 03060, USA",33011,Hillsborough County
2186,NH,Southern New Hampshire Medical Center,Nashua,135,6999,35141,747357,-71.4617779,42.7564655,"8 Prospect St, Nashua, NH 03060, USA",33011,Hillsborough County
2187,NH,Wentworth-Douglass Hospital,Dover,118,8012,43681,1710088,-70.8737917,43.2128239,"789 Central Ave, Dover, NH 03820, USA",33017,Strafford County
2188,NJ,Palisades Medical Center,North Bergen,186,6567,31596,868235,-73.9962264,40.7936996,"7600 River Rd, North Bergen, NJ 07047, USA",34017,Hudson County
2189,NJ,"AtlantiCare Regional Medical Center, Atlantic City Campus",Atlantic City,540,25581,127462,3646443,-74.43431389999999,39.3582822,"1925 Pacific Ave, Atlantic City, NJ 08401, USA",34001,Atlantic County
2190,NJ,"AtlantiCare Regional Medical Center, Mainland Campus",Pomona,0,0,0,0,-74.5422567,39.4760871,"72 W Jimmie Leeds Rd #3, Galloway, NJ 08205, USA",34001,Atlantic County
2191,NJ,Bayonne Medical Center,Bayonne,152,4004,21452,2340765,-74.11348269999999,40.6682142,"29 E 29th St, Bayonne, NJ 07002, USA",34017,Hudson County
2192,NJ,Bayshore Medical Center,Holmdel,175,7654,40326,928987,-74.19185279999999,40.4051862,"727 N Beers St, Holmdel, NJ 07733, USA",34025,Monmouth County
2193,NJ,Bergen New Bridge Medical Center,Paramus,1020,4260,17034,539821,-74.06272090000002,40.9556382,"230 E Ridgewood Ave, Paramus, NJ 07652, USA",34003,Bergen County
2194,NJ,Cape Regional Medical Center,Cape May Court House,149,6281,26701,903199,-74.81693020000002,39.08754070000001,"2 Stone Harbor Blvd, Cape May Court House, NJ 08210, USA",34009,Cape May County
2195,NJ,Capital Health Medical Center - Hopewell,Pennington,203,11145,60204,6390189,-74.8030651,40.2918757,"1 Capital Way, Pennington, NJ 08534, USA",34021,Mercer County
2196,NJ,Capital Health Regional Medical Center,Trenton,179,6943,49588,4594857,-74.7518,40.2359745,"750 Brunswick Ave, Trenton, NJ 08638, USA",34021,Mercer County
2197,NJ,CareWell Health Medical Center,East Orange,201,4178,19879,429945,-74.2131876,40.7545291,"300 Central Ave, East Orange, NJ 07018, USA",34013,Essex County
2198,NJ,CentraState Medical Center,Freehold,239,12310,64053,1144597,-74.3109106,40.2386315,"901 W Main St, Freehold, NJ 07728, USA",34025,Monmouth County
2199,NJ,Chilton Medical Center,Pompton Plains,200,7954,35608,0,-74.309764,40.9584357,"97 West Pkwy, Pompton Plains, NJ 07444, USA",34027,Morris County
2200,NJ,Christ Hospital,Jersey City,163,5617,38324,3089150,-74.0500878,40.7342959,"176 Palisade Ave, Jersey City, NJ 07306, USA",34017,Hudson County
2201,NJ,Clara Maass Medical Center,Belleville,342,13505,73834,1626392,-74.1769013,40.7854255,"1 Clara Maass Dr, Belleville, NJ 07109, USA",34013,Essex County
2202,NJ,Community Medical Center,Toms River,438,23278,116408,2298168,-74.21579129999999,39.9643051,"99 NJ-37, Toms River, NJ 08755, USA",34029,Ocean County
2203,NJ,Cooper University Hospital,Camden,564,33090,186283,5694688,-75.1172917,39.9414452,"1 Cooper Plaza, Camden, NJ 08103, USA",34007,Camden County
2204,NJ,Cooperman Barnabas Medical Center,Livingston,544,32919,164215,3811641,-74.3555399,40.7728205,"200 S Orange Ave, Livingston, NJ 07039, USA",34013,Essex County
2205,NJ,Deborah Heart and Lung Center,Browns Mills,86,3838,21081,1076332,-74.5847587,39.9785746,"200 Trenton Rd, Browns Mills, NJ 08015, USA",34005,Burlington County
2206,NJ,East Orange VA Medical Center,East Orange,0,0,0,0,-74.2361154,40.7526608,"385 Tremont Ave, East Orange, NJ 07018, USA",34013,Essex County
2207,NJ,Englewood Health,Englewood,288,14711,68791,5326963,-73.9686547,40.9041902,"350 Engle St, Englewood, NJ 07631, USA",34003,Bergen County
2208,NJ,Hackensack Meridian Mountainside Medical Center,Montclair,219,9216,41683,1252232,-74.20380879999999,40.8116999,"1 Bay Ave, Montclair, NJ 07042, USA",34013,Essex County
2209,NJ,Hackensack Meridian Pascack Valley Medical Center,Westwood,78,4111,15694,530067,-74.01508079999999,40.9853551,"250 Old Hook Rd, Westwood, NJ 07675, USA",34003,Bergen County
2210,NJ,Hackensack Meridian Southern Ocean Medical Center,Manahawkin,167,7604,34684,1068228,-74.2587527,39.695397,"Manahawkin, Stafford Township, NJ 08050, USA",34029,Ocean County
2211,NJ,Hackensack University Medical Center,Hackensack,702,40402,223864,6449047,-74.05646440000001,40.88442209999999,"30 Prospect Ave, Hackensack, NJ 07601, USA",34003,Bergen County
2212,NJ,Hackettstown Medical Center,Hackettstown,82,3859,18202,721513,-74.81592789999999,40.8616623,"651 Willow Grove St, Hackettstown, NJ 07840, USA",34041,Warren County
2213,NJ,Hoboken University Medical Center,Hoboken,180,3718,19516,2473233,-74.0341813,40.7414682,"308 Willow Ave, Hoboken, NJ 07030, USA",34017,Hudson County
2214,NJ,Holy Name Medical Center,Teaneck,312,9285,57100,1775219,-74.0102984,40.88301149999999,"718 Teaneck Rd, Teaneck, NJ 07666, USA",34003,Bergen County
2215,NJ,Hudson Regional Hospital,Secaucus,106,3803,14178,1088646,-74.0730358,40.7916187,"55 Meadowlands Pkwy, Secaucus, NJ 07094, USA",34017,Hudson County
2216,NJ,Hunterdon Medical Center,Flemington,184,8070,39644,1151341,-74.86072829999999,40.5314245,"2100 Wescott Dr, Flemington, NJ 08822, USA",34019,Hunterdon County
2217,NJ,Inspira Medical Center Elmer,Elmer,275,13139,65690,1701543,-75.180734,39.587905,"501 Front St, Elmer, NJ 08318, USA",34033,Salem County
2218,NJ,Inspira Medical Center Mullica Hill,Mullica Hill,0,0,0,0,-75.1513636,39.7158264,"700 Mullica Hill Rd, Mullica Hill, NJ 08062, USA",34015,Gloucester County
2219,NJ,Inspira Medical Center Vineland,Vineland,347,15668,81379,2358267,-75.05824009999999,39.4453453,"1505 W Sherman Ave, Vineland, NJ 08360, USA",34011,Cumberland County
2220,NJ,Jefferson Washington Township Hospital,Turnersville,0,0,0,0,-75.05185829999999,39.7728846,"Turnersville, Washington Township, NJ, USA",34015,Gloucester County
2221,NJ,Jefferson Cherry Hill Hospital,Cherry Hill,546,25430,123152,3780605,-75.0165973,39.9287357,"2201 Chapel Ave W, Cherry Hill, NJ 08002, USA",34007,Camden County
2222,NJ,Jefferson Stratford Hospital,Stratford,0,0,0,0,-75.00811399999999,39.8283491,"18 E Laurel Rd, Stratford, NJ 08084, USA",34007,Camden County
